{'ftrs': ('IS_FIRST',)};0.4553509622040073;0.20525154218580052;0.8184503207346902;
{'ftrs': ('IS_LAST',)};0.44997189432258994;0.20670870459135585;0.8166572981075509;
{'ftrs': ('IDX',)};0.44483191519034104;0.21597762829578993;0.8149439717301344;
{'ftrs': ('VAL',)};0.6523908523907619;0.4253913462999885;0.884130284130284;
{'ftrs': ('PRV_VAL',)};0.5034736991350484;0.25585714256644837;0.8344912330450399;
{'ftrs': ('NXT_VAL',)};0.70636608535365;0.5548991938623684;0.9021220284512501;
{'ftrs': ('FRST_VAL',)};0.49090909090902324;0.29282951159119597;0.8303030303030304;
{'ftrs': ('LST_VAL',)};0.48196207044054157;0.31894903013538217;0.8273206901468702;
{'ftrs': ('SCND_VAL',)};0.49761101742545;0.3408999930077874;0.8325370058085065;
{'ftrs': ('SCND_LST_VAL',)};0.4654663103108081;0.28908687358537677;0.8218221034369577;
{'ftrs': ('LEN',)};0.4156669019053753;0.2061364519309532;0.8052223006351446;
{'ftrs': ('IS_FIRST', 'IS_LAST')};0.4486676016829665;0.20548201290005416;0.8162225338943432;
{'ftrs': ('IS_FIRST', 'IDX')};0.44528980495221393;0.2140983380781749;0.8150966016507585;
{'ftrs': ('IS_FIRST', 'VAL')};0.6505839822023567;0.46084397556046003;0.8835279940674825;
{'ftrs': ('IS_FIRST', 'PRV_VAL')};0.5018075639598857;0.24850474859545615;0.8339358546533185;
{'ftrs': ('IS_FIRST', 'NXT_VAL')};0.7035260930887582;0.5613297084980534;0.9011753643629525;
{'ftrs': ('IS_FIRST', 'FRST_VAL')};0.4922817850125607;0.2930825216728481;0.8307605950042101;
{'ftrs': ('IS_FIRST', 'LST_VAL')};0.474148802017588;0.34382731724638643;0.8247162673392182;
{'ftrs': ('IS_FIRST', 'SCND_VAL')};0.5044273064837896;0.3451661555399203;0.8348091021612873;
{'ftrs': ('IS_FIRST', 'SCND_LST_VAL')};0.4402602796621293;0.2707201869991491;0.8134200932207301;
{'ftrs': ('IS_FIRST', 'LEN')};0.42060204363429704;0.2067697273540794;0.8068673478781183;
{'ftrs': ('IS_LAST', 'IDX')};0.43993737546250494;0.22160208975611245;0.8133124584875224;
{'ftrs': ('IS_LAST', 'VAL')};0.6446835266172076;0.4546416471423578;0.8815611755390993;
{'ftrs': ('IS_LAST', 'PRV_VAL')};0.4984865162354845;0.25333195583687085;0.8328288387451844;
{'ftrs': ('IS_LAST', 'NXT_VAL')};0.7119050981498782;0.5746789168272681;0.9039683660499929;
{'ftrs': ('IS_LAST', 'FRST_VAL')};0.4867032503165208;0.29001661182261734;0.828901083438863;
{'ftrs': ('IS_LAST', 'LST_VAL')};0.47856839722726285;0.3380925661783757;0.8261894657424436;
{'ftrs': ('IS_LAST', 'SCND_VAL')};0.5048377916903095;0.3436984873815245;0.8349459305634604;
{'ftrs': ('IS_LAST', 'SCND_LST_VAL')};0.45250998288641575;0.27307509451030504;0.8175033276288269;
{'ftrs': ('IS_LAST', 'LEN')};0.41674835457213044;0.21084995697981956;0.8055827848573963;
{'ftrs': ('IDX', 'VAL')};0.6334739803093342;0.4455180505930117;0.8778246601031411;
{'ftrs': ('IDX', 'PRV_VAL')};0.5092256080513685;0.28810341642196763;0.8364085360171466;
{'ftrs': ('IDX', 'NXT_VAL')};0.7089208432220147;0.5881560401760828;0.9029736144073711;
{'ftrs': ('IDX', 'FRST_VAL')};0.5085530005607811;0.3018645891009494;0.8361843335202841;
{'ftrs': ('IDX', 'LST_VAL')};0.4916247906196968;0.3352910085555494;0.8305415968732551;
{'ftrs': ('IDX', 'SCND_VAL')};0.5098257839720544;0.3508788773521519;0.8366085946573752;
{'ftrs': ('IDX', 'SCND_LST_VAL')};0.47540521494003163;0.2886704474358666;0.8251350716466996;
{'ftrs': ('IDX', 'LEN')};0.46333808844501234;0.2227165829942887;0.8211126961483596;
{'ftrs': ('VAL', 'PRV_VAL')};0.6403246475864103;0.4326473653030897;0.8801082158621671;
{'ftrs': ('VAL', 'NXT_VAL')};0.7674879637495372;0.6719375052496874;0.9224959879165486;
{'ftrs': ('VAL', 'FRST_VAL')};0.6545968882601619;0.43959083592873616;0.884865629420085;
{'ftrs': ('VAL', 'LST_VAL')};0.6539212950040951;0.4765546882424999;0.8846404316680622;
{'ftrs': ('VAL', 'SCND_VAL')};0.6540845846534434;0.46470161639455393;0.8846948615511777;
{'ftrs': ('VAL', 'SCND_LST_VAL')};0.6678581248280632;0.4695186109509084;0.8892860416093851;
{'ftrs': ('VAL', 'LEN')};0.647308181432719;0.41333959530097486;0.8824360604776035;
{'ftrs': ('PRV_VAL', 'NXT_VAL')};0.7122361705061784;0.606939981861184;0.9040787235020922;
{'ftrs': ('PRV_VAL', 'FRST_VAL')};0.5437192982455377;0.35551871128775125;0.8479064327485379;
{'ftrs': ('PRV_VAL', 'LST_VAL')};0.5335699077359072;0.37190306906109727;0.844523302578661;
{'ftrs': ('PRV_VAL', 'SCND_VAL')};0.5546089385474086;0.39026491355756904;0.851536312849162;
{'ftrs': ('PRV_VAL', 'SCND_LST_VAL')};0.5313935681469397;0.3550538772231019;0.8437978560490045;
{'ftrs': ('PRV_VAL', 'LEN')};0.5134218705848385;0.2954369758311197;0.8378072901949705;
{'ftrs': ('NXT_VAL', 'FRST_VAL')};0.7276673200783075;0.6327988505008653;0.9092224400261365;
{'ftrs': ('NXT_VAL', 'LST_VAL')};0.7095284734852793;0.6056962796581947;0.9031761578284594;
